"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-22","5.82",,"0.00",,,"60","67","53","  270","  270","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-23","5.82",,"0.00",,,"60","72","51","  330",,"17.0",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-24","7.16",,"0.00",,,"64","80","51","  280","  290","15.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-25","5.14",,"0.00",,,"64","76","51","  280","  280","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-26","6.26",,"0.25",,,"56","62","47","  260","  260","25.9","32.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-27","10.29",,"0.07",,,"55","64","50","  260","  260","33.1","40.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-28","5.59",,"0.00",,,"56","62","47","  290","  280","14.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-29","5.37",,"0.00",,,"57","68","48","  270","  300","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-30","6.49",,"0.00",,,"57","67","48","  270","  260","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-01","6.49",,"0.00",,,"57","66","50","  260","  310","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-02","9.84",,"0.00",,,"59","67","50","   30","   10","25.9","38.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-03","4.92",,"0.00",,,"57","66","45","  270",,"12.1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-04","4.92",,"0.00",,,"56","67","46","  270","  250","12.1","14.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-05","5.14",,"0.00",,,"58","65","50","  250","  240","13.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-06","6.04",,"0.00",,,"59","65","54","  270","  280","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-07","4.25",,"0.00",,,"57","64","51","  280","  280","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-08","5.59",,"0.00",,,"57","65","50","  270","  300","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-09","4.03",,"0.00",,,"58","64","53","  270","  250","12.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-10","6.04",,"0.00",,,"59","64","54","  270","  300","13.0","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-11","5.82",,"0.05",,,"61","65","59","  270","  250","13.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-12","6.49",,"0.00",,,"60","63","58","  270","  260","14.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-13","5.59",,"0.00",,,"60","65","56","  270","  280","16.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-14","5.37",,"0.00",,,"58","66","52","  270","  280","16.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-15","4.92",,"0.48",,,"59","64","54","  100","  110","15.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-16","19.01",,"0.27",,,"59","62","52","  270","  260","36.0","40.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-17","7.83",,"0.00",,,"54","60","47","  330","  310","21.9","32.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-18","4.92",,"0.00",,,"52","65","41","  340","  360","12.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-19","5.59",,"0.00",,,"56","72","43","   10","  290","13.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-20","7.16",,"0.00",,,"60","79","46","   20","   10","16.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-21","7.38",,"0.42",,,"65","69","54","   20","  310","16.1","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-22","5.82",,"0.32",,,"58","65","53","  350","  320","13.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-23","8.72",,"0.96",,,"58","63","53","  150","  170","21.0","30.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-24","14.32",,"0.01",,,"55","58","47","  260","  260","33.1","38.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-25","5.37",,"0.00",,,"51","57","45","  250","  300","13.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-26","8.28",,"0.00",,,"51","63","46","   80","   90","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-27","7.61",,"0.00",,,"56","71","47","  290","  300","16.1","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-28","5.82",,"0.00",,,"62","79","50","   40","   30","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-29","6.26",,"0.00",,,"64","80","53","  290","  290","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-30","8.72",,"0.20",,,"61","63","56","  260","  310","17.0","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-12-31","8.72",,"0.07",,,"57","58","50","  270","  270","21.9","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-01","4.92",,"0.00",,,"50","58","43","  250","  250","13.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-02","5.37",,"0.00",,,"53","56","50","  130","  160","10.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-03","3.58",,"0.00",,,"53","59","48","  290","  290","10.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-04","5.14",,"0.04",,,"55","61","49","  260","  150","12.1","14.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-05","8.50",,"0.44",,,"56","62","54","  240","  160","17.0","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-06","5.14",,"0.00",,,"57","65","50","  260","  290","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-07","4.70",,"0.03",,,"58","70","52","   30","   40","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-08","4.03",,"0.00",,,"63","76","54","  280","  280","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-09","7.61",,"0.87",,,"60","62","54","   90","   90","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-10","7.61",,"0.09",,,"56","59","51","  230","  230","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-11","11.18",,"0.18",,,"59","62","56","  200","  190","21.0","30.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-12","6.04",,"0.71",,,"56","58","53","  280","  290","17.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-13","4.92",,"0.00",,,"54","59","47","  280","  280","14.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-14","4.70",,"0.00",,,"56","69","47","  210","  190","14.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-15","7.61",,"0.00",,,"59","63","52","  160","  140","16.1","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-16","6.71",,"0.00",,,"57","61","52","  270","  290","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-17","6.71",,"0.00",,,"55","65","46","  260","  250","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-18","8.05",,"0.06",,,"55","59","48","  260","  130","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-19","13.87",,"0.58",,,"56","61","53","  260","  260","25.9","31.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-20","17.22",,"1.35",,,"55","59","52","  270","  270","36.0","40.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-21","12.30",,"0.00",,,"54","59","48","  280","  280","29.1","34.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-22","11.41",,"2.94",,,"53","57","50","   80","   70","23.0","30.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-23","14.54",,"0.15",,,"54","56","47","  270","  260","29.1","33.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-24","5.14",,"0.00",,,"49","55","40","  270","  280","14.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-25","6.26",,"0.00",,,"50","58","42","  250","  290","15.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-26","5.82",,"0.00",,,"51","62","42","  260","  270","16.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-27","5.59",,"0.00",,,"54","61","44","  220","  210","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-28","4.03",,"0.00",,,"54","70","41","  270","  280","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-29","3.80",,"0.00",,,"59","76","46","  260","  300","12.1","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-30","5.82",,"0.00",,,"63","76","51","  270","  340","13.0","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-01-31","4.92",,"0.00",,,"60","71","50","  240","  240","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-01","5.59",,"0.00",,,"56","68","47","  270","  270","16.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-02","6.04",,"0.00",,,"56","64","50","  250","  290","13.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-03","5.14",,"0.33",,,"57","61","54","  100","  100","13.0","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-04","8.50",,"0.00",,,"58","61","54","  270","  270","19.9","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-05","4.92",,"0.00",,,"56","59","55","  110","  280","13.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-06","8.50",,"0.97",,,"55","60","53","   90","  100","18.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-07","7.61",,"0.39",,,"59","62","58","  260","  260","18.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-08","4.92",,"0.03",,,"61","66","58","  260","  240","13.0","15.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-09","6.71",,"0.00",,,"59","64","56","  250","  240","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-10","4.47",,"0.26",,,"59","63","56","  280","  280","16.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-11","8.28",,"0.03",,,"59","61","54","  260","  250","16.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-12","4.25",,"0.00",,,"57","70","49","  250",,"14.1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-13","4.92",,"0.00",,,"62","72","50","  230","  240","15.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-14","6.04",,"0.00",,,"59","69","54","  260","  250","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-15","5.82",,"0.00",,,"58","70","52","  260","  260","21.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-16","5.59",,"0.00",,,"57","64","54","  260","  270","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-17","15.21",,"1.58",,,"58","59","53","  120","  110","32.0","45.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-18","8.50",,"0.27",,,"54","59","52","  260","  270","19.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-19","5.82",,"0.03",,,"55","59","50","  240","  290","12.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-20","6.71",,"0.07",,,"56","61","53","  110","  150","15.0","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-21","5.59",,"0.01",,,"59","64","57","  280","  280","14.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-22","10.51",,"0.00",,,"58","61","52","  270","  260","25.1","30.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-23","12.75",,"0.00",,,"55","60","48","  270","  300","25.9","33.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-24","7.61",,"0.00",,,"53","61","44","  270","  280","18.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-25","7.83",,"0.00",,,"52","60","43","  260","  290","18.1","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-26","8.05",,"0.07",,,"52","56","48","  110","  180","14.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-27","6.49",,"0.00",,,"53","57","48","  260","  300","15.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-02-28","8.28",,"0.00",,,"55","61","49","  360","   20","18.1","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-01","6.93",,"0.00",,,"56","72","46","  290","  290","17.0","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-02","4.70",,"0.00",,,"61","77","47","  280","  290","17.0","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-03","6.04",,"0.00",,,"64","79","52","  260","  280","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-04","5.14",,"0.00",,,"59","67","50","  240","  280","14.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-05","12.30",,"0.02",,,"57","60","51","  260","  260","30.0","35.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-06","10.74",,"0.00",,,"54","63","48","  260","  260","23.9","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-07","7.83",,"0.00",,,"57","71","47","  260","  290","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-08","6.04",,"0.00",,,"62","79","52","  270","  260","16.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-09","5.82",,"0.00",,,"63","76","53","  260","  290","14.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-10","5.59",,"0.00",,,"64","74","55","  260","  260","15.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-11","4.25",,"0.00",,,"62","73","54","  270","  270","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-12","6.04",,"0.00",,,"58","68","53","  260","  260","15.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-13","4.92",,"0.00",,,"58","67","54","  280","  300","14.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-14","6.04",,"0.00",,,"58","67","50","  260","  260","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-15","6.71",,"0.00",,,"60","70","54","  260","  270","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-16","6.49",,"0.00",,,"61","69","54","  270","  280","14.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-17","5.82",,"0.00",,,"59","65","54","  270",,"14.1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-18","6.71",,"0.00",,,"58","67","56","  270","  260","14.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-19","6.93",,"0.00",,,"59","66","55","  260","  240","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-20","7.83",,"0.00",,,"60","66","57","  250","  270","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-21","5.59",,"0.05",,,"60","66","56","  140","  150","14.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-22","12.75",,"0.01",,,"59","65","56","  260","  270","28.0","33.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-23","11.63",,"0.00",,,"60","65","54","  250","  290","21.0","34.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-24","10.96",,"0.00",,,"58","67","50","  260","  260","21.0","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-25","10.51",,"0.00",,,"60","66","55","  270","  280","18.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-26","8.50",,"0.00",,,"59","67","54","  260","  290","18.1","28.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-27","11.18",,"0.00",,,"60","68","53","  330","   10","29.1","38.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-28","7.83",,"0.00",,,"65","73","54","   10","   10","19.9","28.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-29","5.82",,"0.00",,,"64","75","54","  270","  270","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-30","9.84",,"0.00",,,"63","68","55","  250","  250","31.1","36.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-03-31","10.51",,"0.00",,,"63","72","54","  260","  290","23.0","38.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-01","6.04",,"0.00",,,"60","68","51","  260","  260","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-02","6.26",,"0.00",,,"61","71","53","  260","  240","16.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-03","6.26",,"0.00",,,"58","64","56","  270","  250","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-04","7.61",,"0.00",,,"60","67","57","  260","  270","19.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-05","6.93",,"0.00",,,"62","76","55","  260","  260","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-06","7.83",,"0.00",,,"61","70","56","  270","  260","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-07","7.16",,"0.05",,,"60","66","56","  260","  290","14.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-08","13.20",,"0.33",,,"60","65","54","  270","  270","30.0","36.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-09","7.61",,"0.00",,,"59","68","52","  230","  280","19.9","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-10","7.16",,"0.00",,,"61","71","51","  260","  230","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-11","9.17",,"0.00",,,"61","71","52","  280","  290","23.0","32.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-12","10.74",,"0.00",,,"60","68","53","  260","  260","23.9","29.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-13","10.74",,"0.00",,,"61","69","54","  270","  250","25.9","32.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-14","8.95",,"0.00",,,"59","68","51","  250","  290","18.1","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-15","6.93",,"0.00",,,"60","70","50","  270","  220","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-16","8.50",,"0.00",,,"62","70","53","  260","  270","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-17","7.16",,"0.00",,,"61","71","53","  260","  270","18.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-18","7.16",,"0.00",,,"61","75","57","  260","  310","18.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-19","9.17",,"0.00",,,"62","68","58","  280","  290","21.0","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-20","9.62",,"0.00",,,"63","74","55","  270","  260","29.1","36.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-21","8.28",,"0.00",,,"67","83","56","  260","  270","19.9","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-22","8.50",,"0.00",,,"69","79","60","  270","  270","18.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-23","9.17",,"0.00",,,"65","74","58","  260","  260","21.9","29.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-24","8.28",,"0.00",,,"63","68","58","  270","  270","25.1","30.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-25","13.65",,"0.00",,,"64","72","59","   10","   10","25.9","40.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-26","10.07",,"0.00",,,"65","71","57","  240","  240","25.1","33.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-27","11.41",,"0.00",,,"62","76","56","  350","  360","23.9","38.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-28","17.67",,"0.00",,,"72","84","64","  270","   10","31.1","38.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-29","10.29",,"0.00",,,"72","80","61","  270","  270","23.0","29.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-04-30","7.61",,"0.00",,,"66","80","55","  260","  230","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-01","6.71",,"0.00",,,"65","76","55","  260","  260","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-02","6.04",,"0.00",,,"66","74","59","  270","  280","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-03","7.61",,"0.00",,,"66","72","60","  270","  250","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-04","8.95",,"0.00",,,"64","68","58","  260","  260","21.0","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-05","6.49",,"0.00",,,"60","65","57","  270","  280","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-06","15.21",,"0.00",,,"61","65","54","  260","  250","33.1","36.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-07","7.61",,"0.13",,,"56","63","50","  250","  250","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-08","8.95",,"0.00",,,"57","66","48","  260","  250","19.9","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-09","9.62",,"0.00",,,"61","71","55","  150","  160","19.9","29.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-10","7.38",,"0.00",,,"63","68","60","  240","  250","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-11","11.41",,"0.00",,,"62","67","58","  280","  260","21.0","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-12","8.50",,"0.00",,,"62","67","58","  260","  260","21.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-13","8.72",,"0.00",,,"62","70","56","  250","  260","19.9","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-14","8.50",,"0.00",,,"62","71","53","  230","  130","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-15","12.08",,"0.00",,,"60","65","55","  260","  240","19.9","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-16","8.28",,"0.00",,,"59","65","54","  250","  240","17.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-17","8.05",,"0.00",,,"60","66","56","  260","  250","21.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-18","7.83",,"0.00",,,"62","69","55","  240","  240","17.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-19","8.05",,"0.00",,,"66","81","58","  270","  270","19.9","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-20","8.05",,"0.00",,,"71","87","62","  270","  260","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-21","7.61",,"0.00",,,"68","74","61","  260","  250","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-22","8.05",,"0.00",,,"63","69","59","  270","  240","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-23","8.72",,"0.00",,,"62","73","58","  260","  260","21.9","25.9"
